"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"3834",1.85426095735356e-17,1.16389517805941,0.439,0.259,4.02411712964869e-13,13,"Solyc04g005820"
"3835",2.6548814810987e-26,1.14674731602224,0.456,0.227,5.7616237902804e-22,13,"Solyc02g076810"
"3836",4.22187961408273e-84,1.14359852056014,0.421,0.077,9.16232313848234e-80,13,"Solyc02g093220"
"3837",3.93445756215145e-22,1.14273346888406,0.57,0.387,8.53855980138108e-18,13,"Solyc04g063280"
"3838",1.57293206009086e-29,1.14050345112965,0.781,0.709,3.41357715680918e-25,13,"Solyc01g095410"
"3839",1.54595832926862e-16,1.13806816743283,0.623,0.515,3.35503876617876e-12,13,"Solyc06g063320"
"3840",1.86911259607949e-07,1.13319485988104,0.592,0.551,0.00405634815601172,13,"Solyc04g051820"
"3841",5.13750159413785e-21,1.13269234245451,0.425,0.228,1.1149405959598e-16,13,"Solyc08g006700"
"3842",6.35512487038906e-29,1.12769936755233,0.421,0.179,1.37918919937183e-24,13,"Solyc01g068000"
"3843",2.57876773701466e-40,1.12650198462843,0.912,0.713,5.59644174286922e-36,13,"Solyc09g011630"
"3844",1.5726086101588e-27,1.12547824117159,0.408,0.172,3.41287520576664e-23,13,"Solyc02g090110"
"3845",6.55737101339451e-13,1.12044774736357,0.553,0.463,1.42308065732688e-08,13,"Solyc05g009360"
"3846",2.2688074104425e-30,1.11383734445484,0.434,0.184,4.92376584214231e-26,13,"Solyc04g081510"
"3847",1.26823753631901e-41,1.10855846161213,0.89,0.837,2.75232910131952e-37,13,"Solyc04g080850"
"3848",3.47993648179353e-20,1.10847942014779,0.553,0.375,7.55215815278831e-16,13,"Solyc04g079120"
"3849",6.67830754222852e-34,1.10745674512264,0.728,0.438,1.44932630281443e-29,13,"Solyc01g103390"
"3850",6.19326551686518e-21,1.10666196654219,0.711,0.646,1.34406248247008e-16,13,"Solyc07g047800"
"3851",4.83492790030215e-24,1.10511996834616,0.645,0.468,1.04927605292357e-19,13,"Solyc10g009180"
"3852",5.26884462226155e-19,1.10001346431978,0.408,0.214,1.1434446599232e-14,13,"Solyc11g018610"
"3853",6.12103267547416e-41,1.09906761465138,0.899,0.815,1.3283865112314e-36,13,"Solyc08g078070"
"3854",1.77536655047383e-17,1.08935524923382,0.522,0.326,3.8529004878383e-13,13,"Solyc07g062500"
"3855",3.33676869083169e-25,1.08333085352788,0.851,0.749,7.24145541284292e-21,13,"Solyc12g015880"
"3856",6.98124294640437e-12,1.07472130187042,0.443,0.285,1.51506934422868e-07,13,"Solyc01g095620"
"3857",1.6794815831124e-34,1.05875425092732,0.439,0.169,3.64481093167054e-30,13,"Solyc08g066440"
"3858",8.59853067225372e-17,1.05326609619905,0.513,0.364,1.8660531264925e-12,13,"Solyc11g066830"
"3859",4.40605564621459e-20,1.04193443041847,0.482,0.274,9.56202196341489e-16,13,"Solyc02g082900"
"3860",5.17522718137424e-15,1.03942771560125,0.439,0.259,1.12312780290184e-10,13,"Solyc05g005260"
"3861",6.07216262957239e-18,1.03354055013523,0.675,0.559,1.3177807338698e-13,13,"Solyc12g009060"
"3862",2.24838569492343e-12,1.03266088523262,0.421,0.288,4.87944663512283e-08,13,"Solyc01g107860"
"3863",1.05461228966917e-18,1.02840830132922,0.715,0.628,2.28871959104003e-14,13,"Solyc07g056150"
"3864",1.05780272291936e-08,1.0246953173135,0.43,0.333,0.00022956434692796,13,"Solyc06g069570"
"3865",7.4541210823425e-17,1.0241277946144,0.456,0.262,1.61769335728997e-12,13,"Solyc01g106890"
"3866",2.07129060156312e-26,1.01921185601257,0.851,0.812,4.49511486351228e-22,13,"Solyc08g081730"
"3867",3.78017776912212e-10,1.01720033040561,0.417,0.285,8.20374179454882e-06,13,"Solyc02g080640"
"3868",7.50872827763657e-15,1.0110299041368,0.548,0.397,1.62954421081269e-10,13,"Solyc10g011810"
"3869",9.54747105959373e-13,1.00722008068197,0.544,0.432,2.07199216935303e-08,13,"Solyc04g025650"
"3870",2.68852729850074e-18,1.0063095020497,0.579,0.426,5.83464194320631e-14,13,"Solyc06g063070"
"3871",3.29367718935759e-11,1.00612075394789,0.64,0.602,7.14793823634384e-07,13,"Solyc10g006480"
"3872",4.10482274915548e-10,1.00529704288308,0.452,0.332,8.90828633021721e-06,13,"Solyc05g009420"
"3873",1.40967101497107e-19,1.00298946839723,0.684,0.54,3.05926803669021e-15,13,"Solyc05g051570"
"3874",5.17355215460218e-17,1.00186336929628,0.434,0.246,1.12276428859176e-12,13,"Solyc06g009270"
"3875",3.8917312231711e-12,1.00062852412096,0.456,0.323,8.44583510052593e-08,13,"Solyc01g065530"
"3876",7.11476543668756e-16,0.99781520667233,0.421,0.246,1.54404639506994e-11,13,"Solyc02g071780"
"3877",1.32467475061468e-22,0.997181634223426,0.759,0.593,2.87480914378397e-18,13,"Solyc02g069100"
"3878",3.07156580028439e-20,0.995774130367852,0.5,0.269,6.66591209977718e-16,13,"Solyc01g079880"
"3879",2.45580114835975e-59,0.993023786388043,0.553,0.162,5.32957965217033e-55,13,"Solyc08g061920"
"3880",1.92769260101037e-19,0.99216062167567,0.535,0.342,4.1834784827127e-15,13,"Solyc02g079170"
"3881",8.95421474110635e-33,0.990573999170254,0.877,0.86,1.9432436831149e-28,13,"Solyc09g098310"
"3882",6.76340063389184e-15,0.983981671469619,0.57,0.421,1.46779320556721e-10,13,"Solyc12g099465"
"3883",4.95916282311651e-12,0.979398991232749,0.531,0.426,1.07623751587275e-07,13,"Solyc01g105970"
"3884",4.25571163374731e-14,0.979153638567585,0.57,0.464,9.23574538755841e-10,13,"Solyc04g076110"
"3885",2.32644468458368e-13,0.97868025115668,0.417,0.262,5.04885025448351e-09,13,"Solyc02g082350"
"3886",1.05197411997195e-28,0.978217958225264,0.697,0.422,2.28299423516313e-24,13,"Solyc02g093860"
"3887",7.08900780818598e-14,0.978052570011356,0.469,0.326,1.53845647453252e-09,13,"Solyc04g072560"
"3888",2.3449031346527e-14,0.978025892664246,0.465,0.315,5.08890878282328e-10,13,"Solyc07g054060"
"3889",1.3332961815421e-15,0.974013175280762,0.632,0.506,2.89351937318267e-11,13,"Solyc01g068060"
"3890",1.07732101478984e-14,0.96647014086076,0.487,0.328,2.33800206629691e-10,13,"Solyc02g079230"
"3891",3.51734493095438e-09,0.965675267660413,0.61,0.552,7.63334196915719e-05,13,"Solyc01g112260"
"3892",2.57950709218455e-44,0.965470961344519,0.539,0.18,5.59804629145891e-40,13,"Solyc05g006920"
"3893",1.00394630892208e-12,0.964894798787151,0.509,0.37,2.17876427962271e-08,13,"Solyc04g078550"
"3894",5.85870403484063e-33,0.964160004889434,0.873,0.871,1.27145594964111e-28,13,"Solyc07g064150"
"3895",2.07358631243401e-17,0.963039539409837,0.404,0.221,4.50009701524429e-13,13,"Solyc08g081240"
"3896",6.26861076166299e-09,0.961916708771664,0.447,0.327,0.00013604139074961,13,"Solyc03g114600"
"3897",5.29194431792726e-15,0.959212110094483,0.544,0.383,1.14845775587657e-10,13,"Solyc12g007110"
"3898",2.04116324569252e-15,0.956814116477484,0.566,0.416,4.42973247580191e-11,13,"Solyc10g085300"
"3899",1.68355097126632e-08,0.955571151185191,0.439,0.334,0.000365364231784216,13,"Solyc09g011310"
"3900",2.15198272115418e-18,0.94727831688376,0.491,0.287,4.67023290144881e-14,13,"Solyc07g053760"
"3901",1.02020175501133e-21,0.945682782291279,0.43,0.216,2.21404184872558e-17,13,"Solyc01g087090"
"3902",1.09651213119677e-16,0.940810438691826,0.741,0.717,2.37965062712322e-12,13,"Solyc01g094950"
"3903",1.16672823956971e-12,0.937788184286529,0.724,0.658,2.53203362551419e-08,13,"Solyc06g009140"
"3904",1.43117403663883e-27,0.93500360857743,0.789,0.604,3.1059338943136e-23,13,"Solyc06g009290"
"3905",8.98795357778667e-17,0.933037114148132,0.425,0.243,1.95056568545126e-12,13,"Solyc08g076860"
"3906",2.87536876096545e-10,0.93095597609563,0.421,0.284,6.24012528504722e-06,13,"Solyc08g080750"
"3907",4.92705141767427e-13,0.926842229158315,0.504,0.39,1.06926869866367e-08,13,"Solyc02g069720"
"3908",5.44964981846063e-17,0.924445572432826,0.654,0.499,1.18268300360233e-12,13,"Solyc07g043310"
"3909",3.2241062538317e-19,0.913174509786895,0.412,0.218,6.99695539206556e-15,13,"Solyc08g006620"
"3910",1.21292239050088e-12,0.910811892798548,0.658,0.593,2.63228417186501e-08,13,"Solyc01g080500"
"3911",7.95938714364921e-27,0.910336264177769,0.526,0.262,1.72734619791475e-22,13,"Solyc03g096390"
"3912",1.90219086921621e-12,0.908125823558338,0.478,0.337,4.12813462437303e-08,13,"Solyc06g005170"
"3913",7.48039362452328e-18,0.906336313202648,0.539,0.332,1.62339502439404e-13,13,"Solyc01g099860"
"3914",6.42755046881432e-19,0.905217730772352,0.478,0.26,1.39490700274208e-14,13,"Solyc09g082570"
"3915",9.3544215722089e-15,0.904733759125219,0.649,0.58,2.03009656960078e-10,13,"Solyc08g068300"
"3916",3.67350210415292e-11,0.902876988995383,0.425,0.287,7.97223426643266e-07,13,"Solyc10g007770"
"3917",1.89620101573233e-20,0.901332156594888,0.425,0.211,4.1151354443423e-16,13,"Solyc08g007400"
"3918",7.19321402181285e-12,0.900785537217557,0.487,0.368,1.56107130701382e-07,13,"Solyc02g077470"
"3919",1.63051584319397e-14,0.899623837337613,0.425,0.26,3.53854548289956e-10,13,"Solyc04g077920"
"3920",5.42425200799194e-06,0.897009563701151,0.408,0.342,0.117717117077441,13,"Solyc01g079480"
"3921",1.78586433115925e-24,0.894515727764714,0.882,0.802,3.87568277148181e-20,13,"Solyc02g081430"
"3922",1.07163479330578e-15,0.894400127931868,0.689,0.64,2.3256618284322e-11,13,"Solyc01g087620"
"3923",4.22188418882363e-14,0.889740418205829,0.447,0.29,9.16233306658505e-10,13,"Solyc01g102530"
"3924",3.32876674400537e-10,0.88072340174255,0.553,0.482,7.22408958784046e-06,13,"Solyc09g010410"
"3925",3.28042741462187e-13,0.87891584420307,0.43,0.265,7.11918357521237e-09,13,"Solyc09g059040"
"3926",3.7005449498864e-08,0.868409902106625,0.469,0.378,0.000803092265024347,13,"Solyc10g085000"
"3927",4.03333629996974e-14,0.86699348108296,0.447,0.272,8.75314643819432e-10,13,"Solyc05g053760"
"3928",6.18162786785612e-13,0.863414392774634,0.697,0.69,1.34153687988213e-08,13,"Solyc10g078930"
"3929",3.40469337431399e-14,0.861979357615229,0.522,0.369,7.38886556093622e-10,13,"Solyc07g054160"
"3930",3.86883005297938e-07,0.853506514881531,0.404,0.32,0.00839613498097586,13,"Solyc06g063090"
"3931",2.91631381846495e-12,0.853483635734532,0.526,0.391,6.32898424883264e-08,13,"Solyc07g066070"
"3932",5.22403871873347e-13,0.851229139261201,0.408,0.255,1.13372088273954e-08,13,"Solyc03g123370"
"3933",1.27650764325045e-27,0.844881969256894,0.921,0.846,2.77027688738213e-23,13,"Solyc08g077980"
"3934",5.37723791151239e-07,0.837532501509123,0.491,0.434,0.0116696817155642,13,"Solyc07g042890"
"3935",4.71725313516417e-12,0.826180207201713,0.43,0.255,1.02373827539333e-07,13,"Solyc02g087410"
"3936",5.42902299061381e-11,0.819960336283916,0.434,0.309,1.17820656942301e-06,13,"Solyc03g097200"
"3937",3.13558109213306e-11,0.813173308183672,0.605,0.508,6.80483808614717e-07,13,"Solyc09g011740"
"3938",4.91396979491702e-09,0.797515570516771,0.425,0.315,0.000106642972489289,13,"Solyc01g090230"
"3939",4.70518639876426e-06,0.797158860854979,0.447,0.387,0.102111955225982,13,"Solyc02g083350"
"3940",6.96752281961201e-05,0.793536321193328,0.447,0.406,1,13,"Solyc01g094920"
"3941",1.05336322890439e-06,0.787718910010057,0.417,0.335,0.0228600887936832,13,"Solyc10g080770"
"3942",7.54814629207952e-07,0.783938958801307,0.43,0.339,0.016380987083071,13,"Solyc03g111090"
"3943",1.6894667892583e-17,0.779674655153442,0.811,0.798,3.66648082604836e-13,13,"Solyc03g083970"
"3944",2.07148526585064e-17,0.778508613534826,0.461,0.258,4.49553732394905e-13,13,"Solyc03g122300"
"3945",1.60440707436345e-06,0.775221687030137,0.469,0.411,0.0348188423278356,13,"Solyc03g112050"
"3946",6.70911730674447e-21,0.772222846899237,0.728,0.514,1.45601263790969e-16,13,"Solyc01g099370"
"3947",2.19793478300522e-14,0.769524797225522,0.781,0.689,4.76995806607792e-10,13,"Solyc06g071060"
"3948",1.65074198405582e-07,0.766350891154002,0.588,0.489,0.00358244025379795,13,"Solyc03g025850"
"3949",2.18552347850036e-11,0.764502434161125,0.697,0.688,4.74302305304148e-07,13,"Solyc09g091470"
"3950",7.04722703472044e-18,0.746709723224469,0.675,0.475,1.52938921107503e-13,13,"Solyc03g112100"
"3951",0.000269530747902153,0.746580905501385,0.443,0.418,1,13,"Solyc01g007110"
"3952",3.39858578073949e-05,0.738080534663285,0.553,0.541,0.737561086136084,13,"Solyc12g099000"
"3953",9.61929894720633e-15,0.736829434939835,0.789,0.793,2.08758025752272e-10,13,"Solyc08g006000"
"3954",2.2229608369001e-12,0.734551667204091,0.43,0.274,4.82426960824061e-08,13,"Solyc03g093690"
"3955",3.33746655098037e-17,0.732269698487666,0.842,0.871,7.24296990893759e-13,13,"Solyc09g010440"
"3956",9.54308521817724e-08,0.729795596284758,0.522,0.468,0.00207104035404882,13,"Solyc01g095990"
"3957",4.72556179268205e-14,0.728403942488473,0.855,0.822,1.02554142024786e-09,13,"Solyc03g098050"
"3958",2.00122419110647e-26,0.727378123576644,0.829,0.687,4.34305673953926e-22,13,"Solyc07g006280"
"3959",8.87876818557456e-19,0.720917759207871,0.412,0.204,1.92687027163339e-14,13,"Solyc03g113390"
"3960",3.72583607363929e-10,0.703037945672176,0.645,0.588,8.08580944701198e-06,13,"Solyc10g085430"
"3961",4.63226729804582e-10,0.701199370648837,0.592,0.516,1.0052946490219e-05,13,"Solyc11g006500"
"3962",3.55742096473285e-07,0.69675142536784,0.43,0.335,0.00772031497766324,13,"Solyc11g068440"
"3963",2.01313849503911e-09,0.690104603168875,0.61,0.485,4.36891316193388e-05,13,"Solyc10g083290"
"3964",4.68932449577807e-05,0.663516707409639,0.487,0.46,1,13,"Solyc02g070630"
"3965",4.79208888658892e-10,0.663250583472503,0.417,0.279,1.03997913016753e-05,13,"Solyc11g066150"
"3966",5.16977414853074e-05,0.655440235605262,0.474,0.432,1,13,"Solyc06g053670"
"3967",3.76645857671859e-07,0.647311814741041,0.553,0.499,0.00817396840319469,13,"Solyc10g081170"
"3968",1.77834118847804e-14,0.646508272173831,0.789,0.782,3.85935604723504e-10,13,"Solyc04g079970"
"3969",0.000114387325677786,0.644506061379056,0.557,0.556,1,13,"Solyc06g061170"
"3970",0.00137306925027197,0.637270327113419,0.439,0.417,1,13,"Solyc04g071560"
"3971",0.000310469291247053,0.627387381888591,0.531,0.55,1,13,"Solyc12g043120"
"3972",1.61132367703519e-08,0.625459182876752,0.675,0.665,0.000349689464390178,13,"Solyc10g081190"
"3973",4.80649687943623e-05,0.618875114840062,0.539,0.536,1,13,"Solyc03g097110"
"3974",9.02320435333967e-07,0.613899875435203,0.605,0.591,0.0195821580876177,13,"Solyc01g091730"
"3975",3.41969161425528e-13,0.607462398531034,0.961,0.959,7.42141474125681e-09,13,"Solyc00g500358"
"3976",2.31157081753108e-16,0.605394598019072,0.776,0.634,5.01657098820596e-12,13,"Solyc09g075890"
"3977",2.84878458945779e-05,0.601559386487706,0.504,0.486,0.618243231604131,13,"Solyc06g069310"
"3978",2.1422319822493e-08,0.595747950890394,0.425,0.299,0.000464907184787743,13,"Solyc12g042380"
"3979",1.49364347520608e-06,0.58881509224264,0.719,0.711,0.0324150506989224,13,"Solyc02g078650"
"3980",6.23762701642715e-08,0.583434536687616,0.575,0.509,0.00135368981510502,13,"Solyc03g117770"
"3981",0.0006709012668751,0.582670578527082,0.404,0.358,1,13,"Solyc09g011880"
"3982",0.000642533034257649,0.579663785668307,0.588,0.58,1,13,"Solyc10g081580"
"3983",2.66513099992177e-06,0.563939643092212,0.671,0.711,0.0578386729603022,13,"Solyc04g009770"
"3984",0.000187351257690345,0.55655322816096,0.509,0.484,1,13,"Solyc07g064680"
"3985",0.000385518290904098,0.556139096495075,0.614,0.631,1,13,"Solyc10g084050"
"3986",2.96698097763717e-09,0.54830054353319,0.693,0.643,6.4389421176682e-05,13,"Solyc12g035130"
"3987",0.000971740008728487,0.545265970471518,0.434,0.413,1,13,"Solyc08g079830"
"3988",0.00348419766463886,0.539352069782193,0.654,0.675,1,13,"Solyc03g007470"
"3989",7.80168677628878e-13,0.538702422117102,0.662,0.464,1.69312206419019e-08,13,"Solyc01g079940"
"3990",2.84983447434843e-15,0.538027318311633,0.882,0.883,6.18471077623096e-11,13,"Solyc11g006460"
"3991",0.00776589426856881,0.527638275162318,0.526,0.53,1,13,"Solyc06g066320"
"3992",0.000439579417503362,0.523876445723272,0.711,0.773,1,13,"Solyc09g010370"
"3993",0.00379921184892356,0.519773524503647,0.456,0.449,1,13,"Solyc01g068100"
"3994",5.44472242166788e-05,0.513564324234454,0.702,0.636,1,13,"Solyc10g005100"
"3995",0.000358684798330796,0.512780106734837,0.412,0.361,1,13,"Solyc04g078680"
"3996",0.00115068188119762,0.509892187171973,0.496,0.479,1,13,"Solyc07g006220"
"3997",0.00493844752585475,0.504001285929442,0.544,0.577,1,13,"Solyc09g007490"
"3998",0,6.68549493815197,0.799,0.034,0,14,"Solyc08g082120"
"3999",2.74535520754595e-140,5.53536833006849,0.987,0.28,5.95796987141623e-136,14,"Solyc06g076140"
"4000",4.23724326893582e-238,4.98629219394709,0.517,0.031,9.19566534224452e-234,14,"Solyc04g058150"
"4001",0,4.85251993868625,0.738,0.011,0,14,"Solyc05g006850"
"4002",0,4.44185626700471,0.919,0.048,0,14,"Solyc01g005000"
"4003",0,4.25595834464699,0.886,0.03,0,14,"Solyc04g040210"
"4004",0,3.80804967643042,0.893,0.022,0,14,"Solyc05g009700"
"4005",9.10462263117885e-111,3.64196143805114,0.926,0.304,1.97588520341843e-106,14,"Solyc03g123630"
"4006",1.32098092395749e-305,3.48464470014654,0.852,0.074,2.86679280117254e-301,14,"Solyc05g054760"
"4007",4.62606043903828e-156,3.42219926460567,0.899,0.186,1.00394763648009e-151,14,"Solyc03g007240"
"4008",4.02045394936995e-111,3.38746804560525,0.919,0.271,8.72518916092267e-107,14,"Solyc04g008470"
"4009",0,3.34849908173505,0.732,0.003,0,14,"Solyc04g081590"
"4010",0,3.32530156661773,0.839,0.048,0,14,"Solyc04g077050"
"4011",0,3.26539011661497,0.819,0.012,0,14,"Solyc01g106310"
"4012",0,3.22116025064661,0.597,0.028,0,14,"Solyc04g005810"
"4013",4.07187123965252e-92,3.15948634654941,0.859,0.244,8.8367749642939e-88,14,"Solyc01g150176"
"4014",1.04764600535397e-112,3.14268915816221,0.913,0.27,2.27360136081919e-108,14,"Solyc02g077080"
"4015",1.21189887340377e-100,3.11532877010648,0.926,0.332,2.63006293506087e-96,14,"Solyc09g010380"
"4016",2.00811726074528e-173,3.11434291562436,0.859,0.14,4.3580160792694e-169,14,"Solyc05g006700"
"4017",3.40469484712063e-105,3.02665629957162,0.872,0.233,7.38886875722118e-101,14,"Solyc06g060110"
"4018",4.48577054753378e-83,2.96056921601103,0.966,0.584,9.7350192422578e-79,14,"Solyc01g094370"
"4019",2.58726349780878e-70,2.90410558424621,0.819,0.308,5.61487924294461e-66,14,"Solyc01g081450"
"4020",3.29078749720589e-93,2.88258396094697,0.866,0.317,7.14166702643623e-89,14,"Solyc03g005410"
"4021",0,2.86441436245681,0.738,0.004,0,14,"Solyc05g013640"
"4022",2.19904344410092e-75,2.86141445340597,0.779,0.261,4.77236408238782e-71,14,"Solyc01g010270"
"4023",4.2343910828991e-262,2.84752603339109,0.638,0.044,9.18947552810764e-258,14,"Solyc10g047240"
"4024",6.70179403195758e-121,2.8254766121921,0.866,0.222,1.45442334081543e-116,14,"Solyc01g099780"
"4025",0,2.81685874379211,0.55,0.009,0,14,"Solyc02g079940"
"4026",3.46373632733762e-246,2.74973304649254,0.852,0.094,7.51700057758811e-242,14,"Solyc08g082860"
"4027",0,2.72157050160852,0.718,0.041,0,14,"Solyc01g101260"
"4028",0,2.70216903563406,0.584,0.009,0,14,"Solyc03g097650"
"4029",0,2.69931707300226,0.792,0.024,0,14,"Solyc12g013900"
"4030",0,2.69860323217433,0.745,0.003,0,14,"Solyc02g069020"
"4031",0,2.68062131367858,0.758,0.036,0,14,"Solyc07g017600"
"4032",1.41705680903901e-55,2.65499478436212,0.832,0.467,3.07529668697645e-51,14,"Solyc07g049360"
"4033",1.28421112535764e-89,2.63711744983167,0.718,0.169,2.78699498425116e-85,14,"Solyc02g083570"
"4034",0,2.63468751276646,0.718,0.012,0,14,"Solyc09g005200"
"4035",2.69980242443785e-252,2.45745796975837,0.718,0.059,5.85911122151502e-248,14,"Solyc11g013110"
"4036",0,2.43514708422548,0.43,0.001,0,14,"Solyc05g006855"
"4037",0,2.39833043918786,0.45,0.002,0,14,"Solyc08g082130"
"4038",2.12312950595575e-77,2.38842565696867,0.886,0.416,4.60761565382516e-73,14,"Solyc08g074410"
"4039",7.7578053577872e-80,2.38474240230551,0.98,0.87,1.68359891874698e-75,14,"Solyc09g010440"
"4040",0,2.3748523896484,0.711,0.006,0,14,"Solyc07g064020"
"4041",0,2.2872097313234,0.557,0.011,0,14,"Solyc10g084060"
"4042",2.92478440608073e-18,2.26194544173563,0.443,0.198,6.3473671180764e-14,14,"Solyc10g051373"
"4043",1.59181285678715e-46,2.26164316478535,0.832,0.5,3.45455226179948e-42,14,"Solyc08g005800"
"4044",1.06602309018917e-71,2.26050498040689,0.933,0.516,2.31348331032855e-67,14,"Solyc11g011920"
"4045",4.44707690169997e-56,2.21244009267478,0.94,0.678,9.65104629206928e-52,14,"Solyc07g052510"
"4046",5.01933760619208e-64,2.18035784764237,0.893,0.497,1.0892966472958e-59,14,"Solyc10g081170"
"4047",0,2.16162583517706,0.456,0.014,0,14,"Solyc07g052910"
"4048",0,2.11397450409386,0.732,0.048,0,14,"Solyc04g049080"
"4049",3.38560420182589e-266,2.07663547391862,0.604,0.039,7.34743823880254e-262,14,"Solyc10g085380"
"4050",4.3008128947112e-69,2.05339201695028,0.819,0.3,9.33362414410225e-65,14,"Solyc01g109880"
"4051",6.89905194929915e-65,2.01596806359809,0.926,0.61,1.4972322540369e-60,14,"Solyc08g066110"
"4052",4.4508514533086e-75,1.99774192942313,0.745,0.226,9.65923782397033e-71,14,"Solyc01g102350"
"4053",5.65250792719013e-173,1.97979885318745,0.523,0.044,1.2267072703588e-168,14,"Solyc09g090300"
"4054",4.29746390108989e-60,1.95242369314603,0.805,0.313,9.32635615814528e-56,14,"Solyc04g072020"
"4055",1.36594014613478e-300,1.92946285034365,0.436,0.017,2.9643633051417e-296,14,"Solyc06g009050"
"4056",1.37594069841558e-95,1.88349351455962,0.738,0.157,2.9860665037015e-91,14,"Solyc09g083400"
"4057",0,1.83764959854753,0.477,0.009,0,14,"Solyc11g071560"
"4058",6.72444298504855e-75,1.82952088040506,0.765,0.234,1.45933861661524e-70,14,"Solyc10g078390"
"4059",0,1.82873554465664,0.624,0.032,0,14,"Solyc01g091040"
"4060",0,1.82450685119766,0.557,0.026,0,14,"Solyc07g056250"
"4061",1.48954588793324e-263,1.80606514139815,0.577,0.036,3.23261248599273e-259,14,"Solyc04g080430"
"4062",2.8680052479805e-43,1.80162009088418,0.624,0.229,6.22414498916729e-39,14,"Solyc02g081570"
"4063",0,1.79713385441984,0.423,0.003,0,14,"Solyc02g069065"
"4064",0,1.77277229003568,0.604,0.014,0,14,"Solyc05g052910"
"4065",2.72297737217786e-53,1.75891738758972,0.906,0.643,5.9094054931004e-49,14,"Solyc02g077410"
"4066",0,1.7580697654078,0.617,0.031,0,14,"Solyc03g043920"
"4067",8.64240094104708e-32,1.75060191027146,0.832,0.554,1.87557385222604e-27,14,"Solyc01g104700"
"4068",5.81556034411833e-270,1.7406249870057,0.443,0.02,1.26209290588056e-265,14,"Solyc09g160350"
"4069",3.91262645915317e-32,1.73651609169448,0.832,0.515,8.49118194165422e-28,14,"Solyc01g099370"
"4070",1.11367368662644e-75,1.7180746872157,0.711,0.199,2.41689463471671e-71,14,"Solyc08g041710"
"4071",1.48522236001795e-46,1.70419076934168,0.859,0.594,3.22322956571096e-42,14,"Solyc02g071150"
"4072",7.11546485713838e-73,1.70302697394618,0.792,0.253,1.54419818329617e-68,14,"Solyc05g012380"
"4073",1.3917410734513e-152,1.67054134166303,0.597,0.067,3.02035647760402e-148,14,"Solyc03g083360"
"4074",0,1.66423788098112,0.55,0.006,0,14,"Solyc08g081350"
"4075",0,1.64998571298576,0.537,0.023,0,14,"Solyc01g010230"
"4076",1.38855434162277e-276,1.64465806538524,0.57,0.033,3.01344063218973e-272,14,"Solyc10g008880"
"4077",4.42703302525333e-58,1.64292611261661,0.463,0.094,9.60754707140477e-54,14,"Solyc05g005290"
"4078",4.8169204520452e-43,1.64003956948584,0.685,0.277,1.04536807650285e-38,14,"Solyc11g066150"
"4079",1.23247117146351e-161,1.63315685789553,0.51,0.044,2.6747089363101e-157,14,"Solyc04g015010"
"4080",1.38022593572282e-249,1.62698977642881,0.577,0.037,2.99536632570566e-245,14,"Solyc08g078020"
"4081",4.54690048309448e-41,1.62075983953112,0.671,0.286,9.86768342841163e-37,14,"Solyc07g062400"
"4082",1.18884593089267e-41,1.61154384162386,0.805,0.502,2.58003343922328e-37,14,"Solyc09g011920"
"4083",3.29667862677637e-46,1.60713172377892,0.544,0.169,7.15445195583008e-42,14,"Solyc01g098200"
"4084",2.30217577464582e-169,1.60046304054611,0.617,0.065,4.99618186613636e-165,14,"Solyc09g090060"
"4085",3.91880331184512e-181,1.58925965477823,0.584,0.052,8.50458694736628e-177,14,"Solyc03g031980"
"4086",6.29618386062703e-75,1.57309246408121,0.597,0.117,1.36639782143328e-70,14,"Solyc05g006750"
"4087",8.12685013906267e-55,1.56689281484755,0.805,0.315,1.76368901717938e-50,14,"Solyc05g008105"
"4088",3.96017545387583e-125,1.55850567305679,0.584,0.079,8.59437277000132e-121,14,"Solyc04g014800"
"4089",1.79221684459361e-44,1.55793408772562,0.765,0.367,3.88946899613706e-40,14,"Solyc12g005910"
"4090",0,1.55765610069134,0.51,0.008,0,14,"Solyc04g077010"
"4091",8.35939166489051e-247,1.55125956261534,0.544,0.034,1.81415517911454e-242,14,"Solyc10g085910"
"4092",1.06433444656279e-38,1.54834198527025,0.893,0.663,2.30981861593056e-34,14,"Solyc10g081190"
"4093",2.8637187612598e-36,1.54341020371207,0.738,0.405,6.21484245568602e-32,14,"Solyc01g007220"
"4094",3.59407828305255e-93,1.53674896683135,0.664,0.131,7.79986868988064e-89,14,"Solyc12g026430"
"4095",6.92973972546227e-93,1.52697433569995,0.53,0.083,1.50389211521982e-88,14,"Solyc03g097410"
"4096",9.80069643116041e-50,1.51671905080364,0.651,0.229,2.12694713949043e-45,14,"Solyc07g045290"
"4097",0,1.5164848422466,0.55,0.008,0,14,"Solyc04g005910"
"4098",2.17780384918419e-53,1.51219342097087,0.973,0.913,4.72626991349954e-49,14,"Solyc12g010060"
"4099",8.91676062352823e-61,1.50292654845641,0.604,0.162,1.9351153905181e-56,14,"Solyc04g072640"
"4100",8.2367248100465e-35,1.49841802995461,0.832,0.481,1.78753401827629e-30,14,"Solyc01g102290"
"4101",3.95180680533344e-23,1.49769064434151,0.832,0.634,8.57621112893464e-19,14,"Solyc09g075890"
"4102",1.62039322144998e-37,1.494788582108,0.698,0.341,3.51657736919075e-33,14,"Solyc01g073710"
